document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,conduct_academic_freedom_007,teacher rights and conduct,Does the document protect academic freedom or personal academic views?,not_discussed,,not_applicable,high,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,conduct_curriculum_autonomy_008,teacher rights and conduct,"Does the document address teacher discretion over curriculum, lesson content, methods, or instructional materials?",not_discussed,,not_applicable,high,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,conduct_lesson_plans_009,teacher rights and conduct,Does the document require lesson plans or specify lesson-plan submission rules?,not_discussed,,not_applicable,high,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,conduct_political_activity_010,teacher rights and conduct,Does the document restrict or protect political activity by teachers?,not_discussed,,not_applicable,high,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,conduct_non_duty_hours_011,teacher rights and conduct,Does the document protect teachers' personal affairs or conduct during non-duty hours?,not_discussed,,not_applicable,high,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,safety_health_committee_001,safety and working conditions,Does the document include health and safety provisions or a safety committee?,not_discussed,,not_applicable,high,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,safety_assault_protection_002,safety and working conditions,Does the document provide teacher assault protections or procedures after assault?,not_discussed,,not_applicable,high,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,safety_student_discipline_003,safety and working conditions,Does the document describe student discipline or behavior-management procedures affecting teachers?,yes,"The LES will participate on school based teams (i.e. SAP/Core Teams, Discipline Committee) to ensure that TLE school based goals and objectives are being met. The LES will participate in training opportunities (during summer months if possible) to be up to date on current techniques in student behavior management and other related topics.",11,high,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,safety_remove_student_004,safety and working conditions,Does the document state a teacher's authority to remove a student from class?,not_discussed,,not_applicable,high,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,safety_emergency_closure_005,safety and working conditions,"Does the document address emergency, lockdown, inclement weather, or school closure procedures for staff?",not_discussed,,not_applicable,high,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,safety_environment_006,safety and working conditions,"Does the document address physical working conditions such as temperature, ventilation, air quality, cleanliness, acoustics, or construction disruption?",not_discussed,,not_applicable,high,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,safety_security_measures_007,safety and working conditions,"Does the document mention security staff, building access, visitor controls, cameras, or personal security measures?",not_discussed,,not_applicable,high,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,safety_weapons_008,safety and working conditions,Does the document state employee obligations or restrictions related to weapons on school property?,not_discussed,,not_applicable,high,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,pd_new_teacher_mentoring_001,professional development,"Does the document provide mentoring, induction, orientation, or support for new teachers?",yes; Mentors: Clinical Resident Instructors (CRIs). Duration: Up to 5 weeks summer induction (10 weeks for alternative certification). Release time/stipend: Induction paid at workshop rate; CRIs work 15 additional days annually. Required meetings: Pre- and post-visit conferences with building principal during 6-week immersion.,"""Clinical Resident Instructors will be effective teachers chosen to be faculty at the Academy who will teach a reduced course-load and serve as mentors and instructional coaches to new and experienced teachers."" / ""Certified new teachers who attend the Academies will be required to attend an up to five (5) week summer induction paid at workshop rate."" / ""Alternative certification candidates attending the Academies will be paid a first year teacher salary, but will be required to work a full school year plus up to ten (10) weeks of summer induction."" / ""CRIs will work fifteen (15) additional days annually."" / ""CRIs will participate in pre and post visit conferences with the building principal at the beginning and end of the six (6) week emersion...""",8,high,"Updated evidence to explicitly include the induction duration, payment rate, and conference requirements to fully support the coded answer details."
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,pd_teacher_leadership_002,professional development,"Does the document create teacher leadership roles, instructional coaches, councils, or committees tied to professional practice?","yes; Roles: Clinical Resident Instructors (CRIs), Instructional Teacher Leaders 2 (ITL2s), Learning Environment Specialists (LES). Duties: Mentoring, instructional coaching, designing/delivering customized PD, formative/summative peer evaluations, instructional modeling. Time: 8-hour day plus 10-15 additional days annually. Compensation: Annual differentials of $9,300-$13,300.","""Clinical Resident Instructors... serve as mentors and instructional coaches to new and experienced teachers."" / ""ITL2s... formatively evaluate content peers in their school, design and deliver customized PD..."" / ""All ITL2s will work an eight (8) hour day. All ITL2s will work ten (10) additional days annually."" / ""Annual differentials for Career Ladder positions are as follows: $13,300 Clinical Resident Instructors... $9,300 Learning Environment Specialists... $9,300 Promise Readiness Corps""","6, 8, 9",high,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,pd_career_ladder_003,professional development,"Does the document include a career ladder, teacher advancement pathway, or differentiated career roles?","yes; Levels/Roles: CRIs, TATs, ITLs/ITL2s, LES, PRC. Eligibility: Proven record advancing student learning, appropriate certification, and commensurate teaching experience. Compensation: Annual differentials from $9,300 to $13,300. Duties: Role-specific (mentoring, PD delivery, peer evaluation, student advising, classroom turnaround). Evaluation: Performance evaluated on a ""Five Domain Rubric""; must maintain proficient/distinguished rating in the fifth Career Ladder domain to continue.","""Career Ladder positions will be a promotional opportunity for teachers based on Career Ladder selection criteria and process... proven record of advancing student learning, possess appropriate certification, and have teaching experience commensurate with individual Career Ladder role requirements."" / ""Annual differentials for Career Ladder positions are as follows: $13,300 Clinical Resident Instructors... $9,300 Learning Environment Specialists... $9,300 Promise Readiness Corps"" / ""Principals will use the “Five Domain Rubric” to evaluate the performance of Career Ladder teachers... must have a preponderance of proficient and distinguished performance in the fifth domain in order to continue""",6,high,
